,query,engine,batch,instance,query_class,status,timeout,nb_results,nb_distinct_sources,relevant_sources_selectivity,tpwss,source_selection_time,planning_time,ask,exec_time,http_req,data_transfer,sts,exec_time_only
215,q01,costfed,0,1,MD,success,,1.0,20.0,1.0,120.0,209.0,252.0,100.0,506.0,220.0,0.12858999999999998,success,297.0
216,q01,splendid,0,1,MD,timeout,120000.0,,20.0,1.0,140.0,636.0,2302.0,0.0,,428.0,397.73132799999996,timeout,
217,q01,splendid,0,1,MD,success,,,20.0,1.0,140.0,658.0,2310.0,0.0,2344.0,280.0,0.012079999999999999,success,1686.0
218,q01,splendid,0,1,MD,success,,,20.0,1.0,140.0,659.0,2477.0,0.0,2501.0,280.0,0.012079999999999999,success,1842.0
219,q01,semagrow,0,1,MD,success,,1.0,20.0,1.0,140.0,1046.0,341.0,160.0,2364.0,731.0,0.40025,success,1318.0
220,q01,semagrow,0,1,MD,success,,1.0,20.0,1.0,140.0,1071.0,380.0,160.0,2133.0,567.0,0.309124,success,1062.0
221,q01,semagrow,0,1,MD,success,,1.0,20.0,1.0,140.0,980.0,412.0,160.0,2322.0,731.0,0.400256,success,1342.0
222,q01,anapsid,0,1,MD,error_runtime,120000.0,,,,,,,0.0,,0.0,0.0,error_runtime,
223,q01,anapsid,0,1,MD,error_runtime,120000.0,,,,,,,0.0,,0.0,0.0,error_runtime,
224,q01,anapsid,0,1,MD,error_runtime,120000.0,,,,,,,0.0,,0.0,0.0,error_runtime,
225,q01,fedup_h0,0,1,MD,success,,1.0,9.0,0.45,72.0,1.0,,40.0,31.0,49.0,0.028305,success,30.0
226,q01,fedup_h0,0,1,MD,success,,1.0,9.0,0.45,72.0,1.0,,40.0,13.0,49.0,0.028305,success,12.0
227,q01,fedup_h0,0,1,MD,success,,1.0,9.0,0.45,72.0,1.0,,40.0,17.0,49.0,0.028305,success,16.0
228,q01,rsa,0,1,MD,success,,1.0,1.0,0.05,8.0,,,0.0,38.76924514770508,1.0,0.0007549999999999999,success,
229,q01,rsa,0,1,MD,success,,1.0,1.0,0.05,8.0,,,0.0,35.982370376586914,1.0,0.0007549999999999999,success,
230,q01,rsa,0,1,MD,success,,1.0,1.0,0.05,8.0,,,0.0,36.78989410400391,1.0,0.0007549999999999999,success,
231,q01,fedx,1,1,MD,success,,2.0,40.0,1.0,284.0,742.0,4.0,364.0,17884.0,9998.0,10.492296999999999,success,17142.0
232,q01,fedx,1,1,MD,success,,2.0,40.0,1.0,284.0,758.0,2.0,364.0,16872.0,9998.0,10.493678,success,16114.0
233,q01,fedx,1,1,MD,success,,2.0,40.0,1.0,284.0,753.0,3.0,364.0,15916.0,9998.0,10.49288,success,15163.0
234,q01,costfed,1,1,MD,success,,2.0,40.0,1.0,248.0,319.0,375.0,200.0,1353.0,674.0,0.47606099999999996,success,1034.0
235,q01,costfed,1,1,MD,success,,2.0,40.0,1.0,248.0,342.0,397.0,200.0,1290.0,674.0,0.476026,success,948.0
236,q01,costfed,1,1,MD,success,,2.0,40.0,1.0,248.0,306.0,369.0,200.0,1259.0,674.0,0.476027,success,953.0
237,q01,splendid,1,1,MD,success,,,40.0,1.0,284.0,1026.0,4499.0,0.0,4528.0,560.0,0.024152,success,3502.0
238,q01,splendid,1,1,MD,timeout,120000.0,,40.0,1.0,284.0,1039.0,4398.0,0.0,,882.0,666.63105,timeout,
239,q01,splendid,1,1,MD,timeout,120000.0,,40.0,1.0,284.0,1024.0,4385.0,0.0,,882.0,666.63105,timeout,
240,q01,semagrow,1,1,MD,success,,2.0,40.0,1.0,284.0,1476.0,437.0,320.0,15576.0,15888.0,9.420744,success,14100.0
241,q01,semagrow,1,1,MD,success,,2.0,40.0,1.0,284.0,1551.0,492.0,320.0,5926.0,4168.0,2.264204,success,4375.0
242,q01,semagrow,1,1,MD,success,,2.0,40.0,1.0,284.0,1409.0,520.0,320.0,14802.0,15510.0,9.728898,success,13393.0
243,q01,anapsid,1,1,MD,error_runtime,120000.0,,,,,,,0.0,,0.0,0.0,error_runtime,
244,q01,anapsid,1,1,MD,error_runtime,120000.0,,,,,,,0.0,,0.0,0.0,error_runtime,
245,q01,anapsid,1,1,MD,error_runtime,120000.0,,,,,,,0.0,,0.0,0.0,error_runtime,
246,q01,fedup_h0,1,1,MD,success,,2.0,22.0,0.55,176.0,1.0,,80.0,62.0,102.0,0.057902999999999996,success,61.0
247,q01,fedup_h0,1,1,MD,success,,2.0,22.0,0.55,176.0,1.0,,80.0,21.0,102.0,0.057902999999999996,success,20.0
248,q01,fedup_h0,1,1,MD,success,,2.0,22.0,0.55,176.0,1.0,,80.0,18.0,102.0,0.057902999999999996,success,17.0
249,q01,rsa,1,1,MD,success,,2.0,2.0,0.05,16.0,,,0.0,33.09154510498047,2.0,0.001514,success,
250,q01,rsa,1,1,MD,success,,2.0,2.0,0.05,16.0,,,0.0,19.44565773010254,2.0,0.001514,success,
251,q01,rsa,1,1,MD,success,,2.0,2.0,0.05,16.0,,,0.0,19.735336303710938,2.0,0.001514,success,
252,q01,fedx,2,1,MD,success,,3.0,60.0,1.0,430.0,828.0,3.0,550.0,38031.0,22560.0,22.256815,success,37203.0
253,q01,fedx,2,1,MD,success,,2.0,60.0,1.0,430.0,997.0,10.0,550.0,36878.0,22245.0,21.849885999999998,success,35881.0
254,q01,fedx,2,1,MD,success,,3.0,60.0,1.0,430.0,944.0,4.0,550.0,37255.0,22560.0,22.262511,success,36311.0
255,q01,costfed,2,1,MD,success,,3.0,60.0,1.0,380.0,455.0,547.0,300.0,2275.0,1180.0,0.962506,success,1820.0
256,q01,costfed,2,1,MD,success,,3.0,60.0,1.0,380.0,417.0,495.0,300.0,2168.0,1180.0,0.962549,success,1751.0
257,q01,costfed,2,1,MD,success,,3.0,60.0,1.0,380.0,484.0,560.0,300.0,2084.0,1180.0,0.9625699999999999,success,1600.0
258,q01,splendid,2,1,MD,timeout,120000.0,,60.0,1.0,430.0,1290.0,5503.0,0.0,,1303.0,728.093221,timeout,
259,q01,splendid,2,1,MD,success,,,60.0,1.0,430.0,1236.0,5604.0,0.0,5645.0,840.0,0.036219999999999995,success,4409.0
260,q01,splendid,2,1,MD,success,,,60.0,1.0,430.0,1314.0,5939.0,0.0,5970.0,840.0,0.036219999999999995,success,4656.0
261,q01,semagrow,2,1,MD,success,,3.0,60.0,1.0,430.0,1805.0,594.0,480.0,9573.0,7855.0,4.544321,success,7768.0
262,q01,semagrow,2,1,MD,timeout,120000.0,,60.0,1.0,430.0,1784.0,598.0,480.0,,28222.0,18.197295999999998,timeout,
263,q01,semagrow,2,1,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
264,q01,anapsid,2,1,MD,error_runtime,120000.0,,,,,,,0.0,,0.0,0.0,error_runtime,
265,q01,anapsid,2,1,MD,error_runtime,120000.0,,,,,,,0.0,,0.0,0.0,error_runtime,
266,q01,anapsid,2,1,MD,error_runtime,120000.0,,,,,,,0.0,,0.0,0.0,error_runtime,
267,q01,fedup_h0,2,1,MD,success,,3.0,35.0,0.5833333333333334,280.0,1.0,,120.0,99.0,155.0,0.08750899999999999,success,98.0
268,q01,fedup_h0,2,1,MD,success,,3.0,35.0,0.5833333333333334,280.0,2.0,,120.0,33.0,155.0,0.08750899999999999,success,31.0
269,q01,fedup_h0,2,1,MD,success,,3.0,35.0,0.5833333333333334,280.0,1.0,,120.0,33.0,155.0,0.08750899999999999,success,32.0
270,q01,rsa,2,1,MD,success,,3.0,3.0,0.05,24.0,,,0.0,36.34762763977051,3.0,0.002273,success,
271,q01,rsa,2,1,MD,success,,3.0,3.0,0.05,24.0,,,0.0,21.647214889526367,3.0,0.002273,success,
272,q01,rsa,2,1,MD,success,,3.0,3.0,0.05,24.0,,,0.0,20.557880401611328,3.0,0.002273,success,
273,q01,fedx,3,1,MD,success,,3.0,80.0,1.0,580.0,1238.0,5.0,740.0,67144.0,41851.0,40.031217999999996,success,65906.0
274,q01,fedx,3,1,MD,success,,3.0,80.0,1.0,580.0,1016.0,4.0,740.0,69939.0,41851.0,40.0333,success,68923.0
275,q01,fedx,3,1,MD,success,,3.0,80.0,1.0,580.0,976.0,3.0,740.0,68326.0,41851.0,40.036266999999995,success,67350.0
276,q01,costfed,3,1,MD,success,,3.0,80.0,1.0,520.0,526.0,618.0,400.0,3549.0,2073.0,1.657608,success,3023.0
277,q01,costfed,3,1,MD,success,,3.0,80.0,1.0,520.0,499.0,584.0,400.0,3468.0,2073.0,1.657635,success,2969.0
278,q01,costfed,3,1,MD,success,,3.0,80.0,1.0,520.0,512.0,601.0,400.0,3476.0,2073.0,1.657618,success,2964.0
279,q01,splendid,3,1,MD,success,,,80.0,1.0,580.0,1666.0,7517.0,0.0,7557.0,1120.0,0.048279999999999997,success,5891.0
280,q01,splendid,3,1,MD,timeout,120000.0,,80.0,1.0,580.0,1622.0,7446.0,0.0,,1682.0,309.03765599999997,timeout,
281,q01,splendid,3,1,MD,timeout,120000.0,,80.0,1.0,580.0,1556.0,7466.0,0.0,,1706.0,602.229144,timeout,
282,q01,semagrow,3,1,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
283,q01,semagrow,3,1,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
284,q01,semagrow,3,1,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
285,q01,anapsid,3,1,MD,error_runtime,120000.0,,,,,,,0.0,,0.0,0.0,error_runtime,
286,q01,anapsid,3,1,MD,error_runtime,120000.0,,,,,,,0.0,,0.0,0.0,error_runtime,
287,q01,anapsid,3,1,MD,error_runtime,120000.0,,,,,,,0.0,,0.0,0.0,error_runtime,
288,q01,fedup_h0,3,1,MD,success,,3.0,49.0,0.6125,392.0,2.0,,160.0,133.0,209.0,0.117239,success,131.0
289,q01,fedup_h0,3,1,MD,success,,3.0,49.0,0.6125,392.0,2.0,,160.0,41.0,209.0,0.117239,success,39.0
290,q01,fedup_h0,3,1,MD,success,,3.0,49.0,0.6125,392.0,3.0,,160.0,43.0,209.0,0.117239,success,40.0
291,q01,rsa,3,1,MD,success,,3.0,3.0,0.0375,24.0,,,0.0,22.596359252929688,3.0,0.002273,success,
292,q01,rsa,3,1,MD,success,,3.0,3.0,0.0375,24.0,,,0.0,20.92146873474121,3.0,0.002273,success,
293,q01,rsa,3,1,MD,success,,3.0,3.0,0.0375,24.0,,,0.0,20.87092399597168,3.0,0.002273,success,
294,q01,fedx,4,1,MD,success,,5.0,100.0,1.0,725.0,992.0,5.0,925.0,106461.0,64443.0,60.318785,success,105469.0
295,q01,fedx,4,1,MD,success,,5.0,100.0,1.0,725.0,1144.0,4.0,925.0,110200.0,64443.0,60.299364,success,109056.0
296,q01,fedx,4,1,MD,success,,5.0,100.0,1.0,725.0,1174.0,3.0,925.0,105315.0,64443.0,60.317513,success,104141.0
297,q01,costfed,4,1,MD,success,,5.0,100.0,1.0,650.0,583.0,691.0,500.0,4626.0,2914.0,2.3978159999999997,success,4043.0
298,q01,costfed,4,1,MD,success,,5.0,100.0,1.0,650.0,694.0,791.0,500.0,4567.0,2914.0,2.39784,success,3873.0
299,q01,costfed,4,1,MD,success,,5.0,100.0,1.0,650.0,682.0,778.0,500.0,4776.0,2914.0,2.397802,success,4094.0
300,q01,splendid,4,1,MD,timeout,120000.0,,100.0,1.0,725.0,2080.0,9848.0,0.0,,2119.0,548.617523,timeout,
301,q01,splendid,4,1,MD,success,,,100.0,1.0,725.0,1753.0,9113.0,0.0,9145.0,1400.0,0.060349999999999994,success,7392.0
302,q01,splendid,4,1,MD,success,,,100.0,1.0,725.0,1759.0,8985.0,0.0,9022.0,1400.0,0.060349999999999994,success,7263.0
303,q01,semagrow,4,1,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
304,q01,semagrow,4,1,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
305,q01,semagrow,4,1,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
306,q01,anapsid,4,1,MD,error_runtime,120000.0,,,,,,,0.0,,0.0,0.0,error_runtime,
307,q01,anapsid,4,1,MD,error_runtime,120000.0,,,,,,,0.0,,0.0,0.0,error_runtime,
308,q01,anapsid,4,1,MD,error_runtime,120000.0,,,,,,,0.0,,0.0,0.0,error_runtime,
309,q01,fedup_h0,4,1,MD,success,,5.0,62.0,0.62,496.0,3.0,,200.0,225.0,262.0,0.147008,success,222.0
310,q01,fedup_h0,4,1,MD,success,,5.0,62.0,0.62,496.0,3.0,,200.0,49.0,262.0,0.147008,success,46.0
311,q01,fedup_h0,4,1,MD,success,,5.0,62.0,0.62,496.0,3.0,,200.0,48.0,262.0,0.147008,success,45.0
312,q01,rsa,4,1,MD,success,,5.0,5.0,0.05,40.0,,,0.0,73.72355461120605,5.0,0.0037909999999999997,success,
313,q01,rsa,4,1,MD,success,,5.0,5.0,0.05,40.0,,,0.0,26.688337326049805,5.0,0.0037909999999999997,success,
314,q01,rsa,4,1,MD,success,,5.0,5.0,0.05,40.0,,,0.0,24.38211441040039,5.0,0.0037909999999999997,success,
315,q01,fedx,5,1,MD,timeout,120000.0,,120.0,1.0,872.0,1059.0,4.0,1036.0,,76312.0,69.267867,timeout,
316,q01,fedx,5,1,MD,timeout,120000.0,,120.0,1.0,872.0,1520.0,3.0,960.0,,1154.0,0.58199,timeout,
317,q01,fedx,5,1,MD,timeout,120000.0,,120.0,1.0,872.0,1138.0,7.0,960.0,,1144.0,0.593764,timeout,
318,q01,costfed,5,1,MD,success,,5.0,120.0,1.0,784.0,671.0,794.0,600.0,6072.0,3824.0,3.217872,success,5401.0
319,q01,costfed,5,1,MD,success,,5.0,120.0,1.0,784.0,796.0,916.0,600.0,6533.0,3824.0,3.217878,success,5737.0
320,q01,costfed,5,1,MD,success,,5.0,120.0,1.0,784.0,754.0,862.0,600.0,6225.0,3824.0,3.217841,success,5471.0
321,q01,splendid,5,1,MD,success,,,120.0,1.0,872.0,2595.0,10984.0,0.0,11027.0,1680.0,0.072416,success,8432.0
322,q01,splendid,5,1,MD,timeout,120000.0,,120.0,1.0,872.0,2257.0,11180.0,0.0,,2534.0,495.93246999999997,timeout,
323,q01,splendid,5,1,MD,timeout,120000.0,,120.0,1.0,872.0,2567.0,11185.0,0.0,,2522.0,309.372092,timeout,
324,q01,semagrow,5,1,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
325,q01,semagrow,5,1,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
326,q01,semagrow,5,1,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
327,q01,anapsid,5,1,MD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
328,q01,anapsid,5,1,MD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
329,q01,anapsid,5,1,MD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
330,q01,fedup_h0,5,1,MD,success,,5.0,76.0,0.6333333333333333,608.0,5.0,,240.0,205.0,316.0,0.17676799999999998,success,200.0
331,q01,fedup_h0,5,1,MD,success,,5.0,76.0,0.6333333333333333,608.0,5.0,,240.0,61.0,316.0,0.17676799999999998,success,56.0
332,q01,fedup_h0,5,1,MD,success,,5.0,76.0,0.6333333333333333,608.0,4.0,,240.0,53.0,316.0,0.17676799999999998,success,49.0
333,q01,rsa,5,1,MD,success,,5.0,5.0,0.0416666666666666,40.0,,,0.0,51.833152770996094,5.0,0.0037909999999999997,success,
334,q01,rsa,5,1,MD,success,,5.0,5.0,0.0416666666666666,40.0,,,0.0,29.41608428955078,5.0,0.0037909999999999997,success,
335,q01,rsa,5,1,MD,success,,5.0,5.0,0.0416666666666666,40.0,,,0.0,22.63998985290528,5.0,0.0037909999999999997,success,
336,q01,fedx,6,1,MD,timeout,120000.0,,140.0,1.0,1021.0,1292.0,3.0,1120.0,,1400.0,0.675758,timeout,
337,q01,fedx,6,1,MD,timeout,120000.0,,140.0,1.0,1021.0,1169.0,5.0,1120.0,,1398.0,0.649498,timeout,
338,q01,fedx,6,1,MD,timeout,120000.0,,140.0,1.0,1021.0,1167.0,3.0,1120.0,,1418.0,0.737449,timeout,
339,q01,costfed,6,1,MD,success,,6.0,140.0,1.0,922.0,871.0,984.0,700.0,8316.0,4954.0,4.2828159999999995,success,7445.0
340,q01,costfed,6,1,MD,success,,6.0,140.0,1.0,922.0,831.0,962.0,700.0,8577.0,4954.0,4.282833999999999,success,7746.0
341,q01,costfed,6,1,MD,success,,6.0,140.0,1.0,922.0,788.0,907.0,700.0,8263.0,4954.0,4.281753999999999,success,7475.0
342,q01,splendid,6,1,MD,timeout,120000.0,,140.0,1.0,1021.0,2980.0,13093.0,0.0,,2951.0,462.004122,timeout,
343,q01,splendid,6,1,MD,success,,,140.0,1.0,1021.0,2628.0,13166.0,0.0,13213.0,1960.0,0.084478,success,10585.0
344,q01,splendid,6,1,MD,success,,,140.0,1.0,1021.0,2594.0,12833.0,0.0,12878.0,1960.0,0.084478,success,10284.0
345,q01,semagrow,6,1,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
346,q01,semagrow,6,1,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
347,q01,semagrow,6,1,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
348,q01,anapsid,6,1,MD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
349,q01,anapsid,6,1,MD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
350,q01,anapsid,6,1,MD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
351,q01,fedup_h0,6,1,MD,success,,6.0,89.0,0.6357142857142857,712.0,5.0,,280.0,257.0,369.0,0.206398,success,252.0
352,q01,fedup_h0,6,1,MD,success,,6.0,89.0,0.6357142857142857,712.0,6.0,,280.0,79.0,369.0,0.206398,success,73.0
353,q01,fedup_h0,6,1,MD,success,,6.0,89.0,0.6357142857142857,712.0,5.0,,280.0,58.0,369.0,0.206398,success,53.0
354,q01,rsa,6,1,MD,success,,6.0,6.0,0.0428571428571428,48.0,,,0.0,96.9369411468506,6.0,0.00455,success,
355,q01,rsa,6,1,MD,success,,6.0,6.0,0.0428571428571428,48.0,,,0.0,31.94165229797364,6.0,0.00455,success,
356,q01,rsa,6,1,MD,success,,6.0,6.0,0.0428571428571428,48.0,,,0.0,31.50296211242676,6.0,0.00455,success,
357,q01,fedx,7,1,MD,timeout,120000.0,,160.0,1.0,1166.0,1429.0,3.0,1280.0,,1609.0,0.88393,timeout,
358,q01,fedx,7,1,MD,timeout,120000.0,,160.0,1.0,1166.0,1321.0,3.0,1280.0,,1625.0,0.9606549999999999,timeout,
359,q01,fedx,7,1,MD,timeout,120000.0,,160.0,1.0,1166.0,1298.0,6.0,1280.0,,1626.0,0.8012849999999999,timeout,
360,q01,costfed,7,1,MD,success,,8.0,160.0,1.0,1052.0,886.0,1011.0,800.0,10236.0,7026.0,6.097906999999999,success,9350.0
361,q01,costfed,7,1,MD,success,,8.0,160.0,1.0,1052.0,830.0,957.0,800.0,10606.0,7026.0,6.097935,success,9776.0
362,q01,costfed,7,1,MD,success,,8.0,160.0,1.0,1052.0,813.0,947.0,800.0,10567.0,7026.0,6.09797,success,9754.0
363,q01,splendid,7,1,MD,success,,,160.0,1.0,1166.0,3822.0,16668.0,0.0,16704.0,2240.0,0.096548,success,12882.0
364,q01,splendid,7,1,MD,timeout,120000.0,,160.0,1.0,1166.0,3248.0,15750.0,0.0,,3369.0,439.473531,timeout,
365,q01,splendid,7,1,MD,timeout,120000.0,,160.0,1.0,1166.0,3156.0,15380.0,0.0,,3369.0,439.473531,timeout,
366,q01,semagrow,7,1,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
367,q01,semagrow,7,1,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
368,q01,semagrow,7,1,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
369,q01,anapsid,7,1,MD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
370,q01,anapsid,7,1,MD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
371,q01,anapsid,7,1,MD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
372,q01,fedup_h0,7,1,MD,success,,8.0,102.0,0.6375,816.0,7.0,,320.0,335.0,422.0,0.236231,success,328.0
373,q01,fedup_h0,7,1,MD,success,,8.0,102.0,0.6375,816.0,8.0,,320.0,94.0,422.0,0.236231,success,86.0
374,q01,fedup_h0,7,1,MD,success,,8.0,102.0,0.6375,816.0,7.0,,320.0,96.0,422.0,0.236231,success,89.0
375,q01,rsa,7,1,MD,success,,8.0,8.0,0.05,64.0,,,0.0,124.5267391204834,8.0,0.006068,success,
376,q01,rsa,7,1,MD,success,,8.0,8.0,0.05,64.0,,,0.0,31.289100646972656,8.0,0.006068,success,
377,q01,rsa,7,1,MD,success,,8.0,8.0,0.05,64.0,,,0.0,28.697729110717773,8.0,0.006068,success,
378,q01,fedx,8,1,MD,timeout,120000.0,,180.0,1.0,1312.0,1486.0,3.0,1440.0,,1754.0,0.8462,timeout,
379,q01,fedx,8,1,MD,timeout,120000.0,,180.0,1.0,1312.0,1423.0,3.0,1440.0,,1726.0,0.814655,timeout,
380,q01,fedx,8,1,MD,timeout,120000.0,,180.0,1.0,1312.0,1433.0,4.0,1440.0,,1782.0,0.8339519999999999,timeout,
381,q01,costfed,8,1,MD,success,,9.0,180.0,1.0,1184.0,925.0,1074.0,900.0,13677.0,8390.0,7.410286999999999,success,12752.0
382,q01,costfed,8,1,MD,success,,9.0,180.0,1.0,1184.0,905.0,1027.0,900.0,13495.0,8390.0,7.410311999999999,success,12590.0
383,q01,costfed,8,1,MD,success,,9.0,180.0,1.0,1184.0,848.0,980.0,900.0,13934.0,8390.0,7.410301,success,13086.0
384,q01,splendid,8,1,MD,timeout,120000.0,,180.0,1.0,1312.0,4127.0,17813.0,0.0,,3787.0,382.650876,timeout,
385,q01,splendid,8,1,MD,success,,,180.0,1.0,1312.0,3716.0,17063.0,0.0,17116.0,2520.0,0.10861599999999999,success,13400.0
386,q01,splendid,8,1,MD,success,,,180.0,1.0,1312.0,3579.0,17835.0,0.0,17887.0,2520.0,0.10861599999999999,success,14308.0
387,q01,semagrow,8,1,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
388,q01,semagrow,8,1,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
389,q01,semagrow,8,1,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
390,q01,anapsid,8,1,MD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
391,q01,anapsid,8,1,MD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
392,q01,anapsid,8,1,MD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
393,q01,fedup_h0,8,1,MD,success,,9.0,114.0,0.6333333333333333,912.0,8.0,,360.0,387.0,474.0,0.26548,success,379.0
394,q01,fedup_h0,8,1,MD,success,,9.0,114.0,0.6333333333333333,912.0,9.0,,360.0,99.0,474.0,0.26548,success,90.0
395,q01,fedup_h0,8,1,MD,success,,9.0,114.0,0.6333333333333333,912.0,8.0,,360.0,89.0,474.0,0.26548,success,81.0
396,q01,rsa,8,1,MD,success,,9.0,9.0,0.05,72.0,,,0.0,112.7614974975586,9.0,0.006827,success,
397,q01,rsa,8,1,MD,success,,9.0,9.0,0.05,72.0,,,0.0,36.57793998718262,9.0,0.006827,success,
398,q01,rsa,8,1,MD,success,,9.0,9.0,0.05,72.0,,,0.0,39.17551040649414,9.0,0.006827,success,
399,q01,fedx,9,1,MD,timeout,120000.0,,200.0,1.0,1456.0,1685.0,4.0,1600.0,,1923.0,0.9387639999999999,timeout,
400,q01,fedx,9,1,MD,timeout,120000.0,,200.0,1.0,1456.0,1507.0,4.0,1600.0,,1949.0,0.935456,timeout,
401,q01,fedx,9,1,MD,timeout,120000.0,,200.0,1.0,1456.0,1491.0,4.0,1600.0,,1917.0,1.00526,timeout,
402,q01,costfed,9,1,MD,success,,9.0,200.0,1.0,1312.0,998.0,1141.0,1000.0,15924.0,9979.0,8.83668,success,14926.0
403,q01,costfed,9,1,MD,success,,9.0,200.0,1.0,1312.0,944.0,1103.0,1000.0,16949.0,9979.0,8.836672,success,16005.0
404,q01,costfed,9,1,MD,success,,9.0,200.0,1.0,1312.0,981.0,1118.0,1000.0,17021.0,9979.0,8.836691,success,16040.0
405,q01,splendid,9,1,MD,success,,,200.0,1.0,1456.0,4854.0,19877.0,0.0,19943.0,2800.0,0.12068799999999999,success,15089.0
406,q01,splendid,9,1,MD,timeout,120000.0,,200.0,1.0,1456.0,4428.0,19911.0,0.0,,4206.0,363.784632,timeout,
407,q01,splendid,9,1,MD,timeout,120000.0,,200.0,1.0,1456.0,4415.0,20459.0,0.0,,4201.0,154.914944,timeout,
408,q01,semagrow,9,1,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
409,q01,semagrow,9,1,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
410,q01,semagrow,9,1,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
411,q01,anapsid,9,1,MD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
412,q01,anapsid,9,1,MD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
413,q01,anapsid,9,1,MD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
414,q01,fedup_h0,9,1,MD,success,,9.0,123.0,0.615,984.0,10.0,,400.0,407.0,523.0,0.293613,success,397.0
415,q01,fedup_h0,9,1,MD,success,,9.0,123.0,0.615,984.0,10.0,,400.0,119.0,523.0,0.293613,success,109.0
416,q01,fedup_h0,9,1,MD,success,,9.0,123.0,0.615,984.0,9.0,,400.0,97.0,523.0,0.293613,success,88.0
417,q01,rsa,9,1,MD,success,,9.0,9.0,0.045,72.0,,,0.0,119.7350025177002,9.0,0.006827,success,
418,q01,rsa,9,1,MD,success,,9.0,9.0,0.045,72.0,,,0.0,31.1429500579834,9.0,0.006827,success,
419,q01,rsa,9,1,MD,success,,9.0,9.0,0.045,72.0,,,0.0,33.847808837890625,9.0,0.006827,success,
420,q01,fedx,0,2,MD,success,,1.0,20.0,1.0,147.0,627.0,4.0,187.0,7046.0,4452.0,5.573614,success,6419.0
421,q01,fedx,0,2,MD,success,,1.0,20.0,1.0,147.0,587.0,3.0,187.0,7461.0,4452.0,5.572852,success,6874.0
422,q01,fedx,0,2,MD,success,,1.0,20.0,1.0,147.0,574.0,3.0,187.0,7264.0,4452.0,5.569838,success,6690.0
423,q01,costfed,0,2,MD,success,,1.0,20.0,1.0,134.0,257.0,295.0,100.0,663.0,288.0,0.191852,success,406.0
424,q01,costfed,0,2,MD,success,,1.0,20.0,1.0,134.0,213.0,256.0,100.0,653.0,288.0,0.19184299999999999,success,440.0
425,q01,costfed,0,2,MD,success,,1.0,20.0,1.0,134.0,244.0,290.0,100.0,685.0,288.0,0.191851,success,441.0
426,q01,splendid,0,2,MD,timeout,120000.0,,20.0,1.0,147.0,691.0,2372.0,0.0,,428.0,397.73130699999996,timeout,
427,q01,splendid,0,2,MD,success,,,20.0,1.0,147.0,648.0,2346.0,0.0,2370.0,280.0,0.012065999999999999,success,1722.0
428,q01,splendid,0,2,MD,success,,,20.0,1.0,147.0,661.0,2456.0,0.0,2477.0,280.0,0.012065999999999999,success,1816.0
429,q01,semagrow,0,2,MD,success,,1.0,20.0,1.0,147.0,1102.0,386.0,160.0,5280.0,4081.0,2.473807,success,4178.0
430,q01,semagrow,0,2,MD,success,,1.0,20.0,1.0,147.0,1014.0,400.0,160.0,2367.0,751.0,0.435907,success,1353.0
